MeanPointLon,MeanPointLat,StartPointLat,StartPointLon,EndPointLat,EndPointLon,Length_km,LeftPlate,RightPlate,PlateID,Time_Ma,Plate_Velocity
-27.6396812208,0.7409077544,1.5299367135,-27.530565415,-0.0481212046974,-27.7487970265,177.141860163,201,714,0,108,3.62767748115
-26.0300467674,-1.62716464841,-0.434369130484,-25.8981978704,-2.81996016634,-26.1618956644,266.880130663,201,714,0,108,3.78820219854
-25.4921582977,-3.37238979188,-2.94889655782,-25.4669339558,-3.79588302595,-25.5173826397,94.3470655923,201,714,0,108,3.99555021834
-22.0541675721,-4.45509409347,-4.11383110436,-22.0832608215,-4.79635708259,-22.0250743226,76.167164088,201,714,0,108,4.09369958448
-20.6980351624,-6.02101483211,-4.93214824239,-20.7530586631,-7.10988142182,-20.6430116617,242.458767771,201,714,0,108,4.16516180923
-12.3890453045,-7.08426166246,-6.46696554037,-12.4629682831,-7.70155778455,-12.3151223259,138.246531527,201,714,0,108,4.38075671417
-12.0323916028,-8.03162132196,-7.7075235037,-12.075604109,-8.35571914021,-11.9891790966,72.7016018063,201,714,0,108,4.47690696792
-11.6456803835,-8.64198094206,-8.34404212744,-11.7061309053,-8.93991975669,-11.5852298617,67.5785364712,201,714,0,108,4.52824800674
-27.7375225456,2.45863701001,2.69891543958,-27.6972640967,2.21835858044,-27.7777809945,54.1790439606,201,714,0,109,3.52722698608
-27.7316946641,1.9530928153,2.20695812884,-27.6982001683,1.69922750177,-27.76518916,56.9458535579,201,714,0,109,3.5701218476
-27.3879113256,0.84196826499,1.63064728405,-27.2762910045,0.0532892459345,-27.4995316466,177.141860163,201,714,0,109,3.61750825299
-25.7858715958,-1.53123480898,-0.338869866467,-25.6501866728,-2.7235997515,-25.9215565189,266.880130663,201,714,0,109,3.7795656761
-25.2536686026,-3.2781860902,-2.85477665884,-25.2270724986,-3.70159552157,-25.2802647065,94.3470655926,201,714,0,109,3.98755222163
-21.8196247369,-4.37216634339,-4.03080846466,-21.8475724562,-4.71352422211,-21.7916770176,76.1671640883,201,714,0,109,4.08807617849
-20.4689609534,-5.94261267397,-4.85356741686,-20.5202769394,-7.03165793109,-20.4176449674,242.458767771,201,714,0,109,4.16044241532
-12.1647868919,-7.0344971929,-6.41694456143,-12.2364935518,-7.65204982438,-12.0930802319,138.246531528,201,714,0,109,4.3810619123
-11.8115715391,-7.98310812393,-7.65885991508,-11.8536126141,-8.30735633279,-11.7695304642,72.7016018066,201,714,0,109,4.47725082536
-11.4271109217,-8.59482922252,-8.29667871094,-11.4864765672,-8.89297973409,-11.3677452763,67.5785364715,201,714,0,109,4.52870037283
-27.4799983794,2.55854275754,2.79869225248,-27.4389732871,2.3183932626,-27.5210234716,54.1790439597,201,714,0,110,3.20034101159
-27.4757765895,2.05298262888,2.30674039493,-27.4414737884,1.79922486284,-27.5100793907,56.9458535571,201,714,0,110,3.23444678823
-27.1355104635,0.940771016338,1.72909075116,-27.0213765798,0.152451281518,-27.2496443473,177.141860163,201,714,0,110,3.28020985436
-25.5411041794,-1.43755700994,-0.245636519883,-25.4015715383,-2.62947749999,-25.6806368204,266.880130663,201,714,0,110,3.43712400398
-25.0146076245,-3.18622171381,-2.76290081335,-24.9866358532,-3.60954261427,-25.0425793959,94.347065592,201,714,0,110,3.60585840481
-21.5845398028,-4.29149656766,-3.95004739603,-21.6113394522,-4.63294573929,-21.5577401534,76.1671640877,201,714,0,110,3.7335405691
-20.2393620958,-5.86646022793,-4.77724842967,-20.2869642133,-6.95567202619,-20.1917599782,242.45876777,201,714,0,110,3.80625405571
-11.9400593349,-6.98699914976,-6.36919773849,-12.0095491695,-7.60480056103,-11.8705695003,138.246531527,201,714,0,110,4.06552983707
-11.5902845627,-7.93684957047,-7.61245507002,-11.6311540683,-8.26124407093,-11.549415057,72.701601806,201,714,0,110,4.13666131512
-11.2080766119,-8.54992445538,-8.25156604967,-11.2663572462,-8.84828286109,-11.1497959776,67.5785364707,201,714,0,110,4.17610359802
-27.2222160198,2.61475463442,2.85480596987,-27.1806174352,2.37470329898,-27.2638146044,54.1790439594,201,714,0,111,3.20657788413
-27.2191973873,2.10918590814,2.36286144782,-27.1842896902,1.85551036847,-27.2541050844,56.9458535567,201,714,0,111,3.24059275121
-26.8815696335,0.996167835119,1.78421347738,-26.7655558555,0.208122192856,-26.9975834115,177.141860163,201,714,0,111,3.28643599425
-25.2928711019,-1.38597201564,-0.194390948383,-25.1504699178,-2.57755308289,-25.4352722861,266.880130663,201,714,0,111,3.44364053804
-24.7706207517,-3.13590130973,-2.71264922543,-24.7416245808,-3.55915339402,-24.7996169227,94.3470655919,201,714,0,111,3.6120412683
-21.3434512088,-4.2495446943,-3.9080305284,-21.3694032484,-4.5910588602,-21.3174991693,76.1671640875,201,714,0,111,3.74058008232
-20.0022914068,-5.82782936907,-4.73850287793,-20.0471595631,-6.91715586021,-19.9574232506,242.45876777,201,714,0,111,3.81348689001
-11.7063264646,-6.96928430766,-6.35130760532,-11.7742131719,-7.58726101,-11.6384397572,138.246531527,201,714,0,111,4.07412736612
-11.3590314207,-7.92002449646,-7.59552670356,-11.399054617,-8.24452228935,-11.3190082244,72.7016018058,201,714,0,111,4.1449695383
-10.9784395217,-8.53407377542,-8.23556742091,-11.0359378291,-8.83258012994,-10.9209412143,67.5785364706,201,714,0,111,4.18428601062
-26.9642269505,2.66877400809,2.90872540576,-26.9220526964,2.42882261041,-27.0064012047,54.1790439607,201,714,0,112,3.21302034927
-26.9624166248,2.1631995252,2.41679105197,-26.9269016832,1.90960799842,-26.9979315664,56.9458535578,201,714,0,112,3.24694165279
-26.6274402306,1.04937802123,1.8371439657,-26.5095395554,0.261612076765,-26.7453409057,177.141860163,201,714,0,112,3.29285990971
-25.0444784433,-1.33657421263,-0.145340697338,-24.8991994475,-2.52780772792,-25.1897574391,266.880130663,201,714,0,112,3.45033696351
-24.5264901117,-3.08776210901,-2.66458155592,-24.4964663751,-3.51094266211,-24.5565138482,94.3470655926,201,714,0,112,3.61839035359
-21.1022360401,-4.20979037856,-3.86821316434,-21.1273385819,-4.55136759278,-21.0771334982,76.1671640883,201,714,0,112,3.74776490071
-19.7651047468,-5.79139309345,-4.70195849129,-19.8072341923,-6.88082769561,-19.7229753013,242.458767771,201,714,0,112,3.82085542521
-11.4724951173,-6.95377169878,-6.33562385326,-11.5387792814,-7.5719195443,-11.4062109533,138.246531528,201,714,0,112,4.08281328574
-11.1276791391,-7.90539498843,-7.58079610751,-11.1668564379,-8.22999386935,-11.0885018404,72.7016018067,201,714,0,112,4.15336145994
-10.7487027324,-8.52041406472,-8.22176183809,-10.8054191697,-8.81906629135,-10.6919862951,67.5785364715,201,714,0,112,4.19254888196
-26.7060483798,2.72059615271,2.96044582865,-26.6632963525,2.48074647678,-26.7488004071,54.1790439629,201,714,0,113,3.21966627573
-26.7054513733,2.21501879047,2.46852450939,-26.6693269134,1.96151307155,-26.7415758331,56.9458535599,201,714,0,113,3.25349141064
-26.3731390938,1.10039705116,1.88787766963,-26.2533447446,0.312916432692,-26.492933443,177.141860164,201,714,0,113,3.29947951707
-24.7959427092,-1.28936756186,-0.0984897623444,-24.6477769457,-2.48024536137,-24.9441084727,266.880130663,201,714,0,113,3.45721118391
-24.2822318705,-3.04180784044,-2.61870155028,-24.2511775037,-3.46491413061,-24.3132862373,94.3470655939,201,714,0,113,3.62490372688
-20.8609106648,-4.172236448,-3.83059815151,-20.8851618947,-4.51387474449,-20.8366594349,76.16716409,201,714,0,113,3.75509289968
-19.5278182919,-5.75715384444,-4.66761776015,-19.5672045027,-6.84668992872,-19.4884320812,242.458767771,201,714,0,113,3.82835751256
-11.2385817473,-6.94046176096,-6.32214693108,-11.3032640774,-7.55877659083,-11.1738994172,138.246531528,201,714,0,113,4.09158526557
-10.8962439869,-7.89296141102,-7.56826365245,-10.9345758628,-8.21765916959,-10.8579121109,72.7016018083,201,714,0,113,4.16183481814
-10.5188824004,-8.50894560657,-8.21014959402,-10.5748174804,-8.80774161911,-10.4629473204,67.5785364733,201,714,0,113,4.20088998174
-26.4476976502,2.77021654991,3.00996271508,-26.40436582,2.53047038474,-26.4910294803,54.1790439608,201,714,0,114,3.22651346271
